court,house,area,u_price,t_price,detail_url
华城路一小区,3室1厅1卫,90,9667,87,https://qd.anjuke.com/prop/view/A5787635549?auction=201&hpType=1&entry=102&position=14&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=14
园丁小区,3室2厅1卫,97.9,10010,98,https://qd.anjuke.com/prop/view/A5757131835?auction=201&hpType=1&entry=102&position=15&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=15
园丁小区,3室1厅1卫,81,12230,99,https://qd.anjuke.com/prop/view/A5806862718?auction=201&hpType=1&entry=102&position=16&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=16
赛达嘉园,3室2厅2卫,94,9575,90,https://qd.anjuke.com/prop/view/A5783365994?auction=201&hpType=1&entry=102&position=17&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=17
赛达嘉园,3室2厅2卫,94,9575,90,https://qd.anjuke.com/prop/view/A5709254233?auction=201&hpType=1&entry=102&position=18&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=18
林溪美地,3室2厅2卫,81,11112,90,https://qd.anjuke.com/prop/view/A5780977645?auction=201&hpType=1&entry=102&position=19&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=19
金地格林澜山,3室2厅2卫,99,8990,89,https://qd.anjuke.com/prop/view/A5649706245?auction=201&hpType=1&entry=102&position=20&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=20
中铁青岛世界博览城,3室2厅1卫,89,9888,88,https://qd.anjuke.com/prop/view/A5750515034?auction=201&hpType=1&entry=102&position=21&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=21
永合萃英花园,3室2厅1卫,89.2,9310,83,https://qd.anjuke.com/prop/view/A5745726155?auction=201&hpType=1&entry=102&position=22&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=22
福林山庄,3室1厅1卫,88,10341,91,https://qd.anjuke.com/prop/view/A5757520486?auction=201&hpType=1&entry=102&position=23&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=23
永合萃英花园,3室2厅1卫,89,9551,85,https://qd.anjuke.com/prop/view/A5762862518?auction=201&hpType=1&entry=102&position=24&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=24
官地苑,3室1厅1卫,92.9,8720,81,https://qd.anjuke.com/prop/view/A5798544228?auction=201&hpType=1&entry=102&position=25&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=25
正阳里,3室2厅1卫,97,10207,99,https://qd.anjuke.com/prop/view/A5807172879?auction=201&hpType=1&entry=102&position=26&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=26
天一仁和智慧之城(二期三期),3室1厅1卫,81.8,10392,85,https://qd.anjuke.com/prop/view/A5761737620?auction=201&hpType=1&entry=102&position=27&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=27
众安青岛新城市,3室2厅1卫,89.6,9937,89,https://qd.anjuke.com/prop/view/A5789547740?auction=201&hpType=1&entry=102&position=28&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=28
卓越锦鸿台,3室2厅1卫,89,9551,85,https://qd.anjuke.com/prop/view/A5798026012?auction=201&hpType=1&entry=102&position=29&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=29
金地格林澜山,3室2厅2卫,99,8788,87,https://qd.anjuke.com/prop/view/A5735114080?auction=201&hpType=1&entry=102&position=30&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=30
天一镜台山,3室2厅2卫,86,10466,90,https://qd.anjuke.com/prop/view/A5751100674?auction=201&hpType=1&entry=102&position=31&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=31
卓越蔚蓝郡,3室2厅1卫,89,10899,97,https://qd.anjuke.com/prop/view/A5662217177?auction=201&hpType=1&entry=102&position=32&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=32
天一仁和智慧之城(二期三期),3室2厅2卫,90.8,10906,99,https://qd.anjuke.com/prop/view/A5774467971?auction=201&hpType=1&entry=102&position=33&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=33
世纪新村(中区),3室2厅1卫,81.3,11990,97.5,https://qd.anjuke.com/prop/view/A5746309928?auction=201&hpType=1&entry=102&position=34&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=34
曼谷阳光,3室1厅1卫,89.2,9189,82,https://qd.anjuke.com/prop/view/A5757813493?auction=201&hpType=1&entry=102&position=35&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=35
龙泽园,3室2厅1卫,84.8,10965,93,https://qd.anjuke.com/prop/view/A5793348509?auction=201&hpType=1&entry=102&position=36&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=36
园丁小区,3室1厅1卫,87,10690,93,https://qd.anjuke.com/prop/view/A5690377812?auction=201&hpType=1&entry=102&position=37&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=37
世纪新村(中区),3室2厅1卫,81.3,11990,97.5,https://qd.anjuke.com/prop/view/A5674735721?auction=201&hpType=1&entry=102&position=38&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=38
御苑公寓,3室2厅1卫,96,8542,82,https://qd.anjuke.com/prop/view/A5790942168?auction=201&hpType=1&entry=102&position=39&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=39
东岸花园,3室1厅1卫,98.2,9876,97,https://qd.anjuke.com/prop/view/A5761296533?auction=201&hpType=1&entry=102&position=40&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=40
万科城观荷,3室2厅1卫,88.9,10120,90,https://qd.anjuke.com/prop/view/A5770156508?auction=201&hpType=1&entry=102&position=41&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=41
万科城观荷,3室2厅1卫,88.9,10120,90,https://qd.anjuke.com/prop/view/A5647191313?auction=201&hpType=1&entry=102&position=42&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=42
阳光馨苑(城阳),3室2厅1卫,96.6,9314,90,https://qd.anjuke.com/prop/view/R2056225937122313?auction=201&hpType=1&entry=102&position=43&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=43
福慧嘉苑,3室2厅1卫,97,8248,80,https://qd.anjuke.com/prop/view/A5728219660?auction=201&hpType=1&entry=102&position=44&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=44
金科御苑,3室2厅2卫,89.3,9522,85,https://qd.anjuke.com/prop/view/A5757668945?auction=201&hpType=1&entry=102&position=45&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=45
园丁小区,3室2厅2卫,89,10000,89,https://qd.anjuke.com/prop/view/A5786790828?auction=201&hpType=1&entry=102&position=46&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=46
园丁小区,3室1厅1卫,87.4,10870,95,https://qd.anjuke.com/prop/view/A5809487157?auction=201&hpType=1&entry=102&position=47&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=47
世纪新村(中区),3室2厅1卫,81.3,11990,97.5,https://qd.anjuke.com/prop/view/A5744369539?auction=201&hpType=1&entry=102&position=48&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=48
YOHO美寓,3室2厅1卫,88.3,9967,88,https://qd.anjuke.com/prop/view/A5772020799?auction=201&hpType=1&entry=102&position=49&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=49
盛福山庄,3室2厅2卫,92,8696,80,https://qd.anjuke.com/prop/view/A5757668886?auction=201&hpType=1&entry=102&position=50&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=50
永合硕辉苑,3室2厅1卫,96,9167,88,https://qd.anjuke.com/prop/view/A5784796556?auction=201&hpType=1&entry=102&position=51&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=51
风情蓝岸,3室1厅1卫,80,10000,80,https://qd.anjuke.com/prop/view/A5583250514?auction=201&hpType=1&entry=102&position=52&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=52
园丁小区,3室2厅1卫,97.9,10010,98,https://qd.anjuke.com/prop/view/A5766380367?auction=201&hpType=1&entry=102&position=53&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=53
正阳里,3室2厅1卫,97,10207,99,https://qd.anjuke.com/prop/view/A5665179356?auction=201&hpType=1&entry=102&position=54&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=54
卓越蔚蓝郡,3室2厅1卫,89,10899,97,https://qd.anjuke.com/prop/view/A5793333057?auction=201&hpType=1&entry=102&position=55&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=55
中国铁建海语城,3室2厅1卫,89,10675,95,https://qd.anjuke.com/prop/view/A5785852099?auction=201&hpType=1&entry=102&position=56&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=56
曼谷阳光,3室1厅1卫,89.2,9189,82,https://qd.anjuke.com/prop/view/A5800951313?auction=201&hpType=1&entry=102&position=57&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=57
卓越蔚蓝郡,3室2厅1卫,89,10899,97,https://qd.anjuke.com/prop/view/A5669781896?auction=201&hpType=1&entry=102&position=58&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=58
卓越蔚蓝郡,3室2厅1卫,89,10899,97,https://qd.anjuke.com/prop/view/A5683447871?auction=201&hpType=1&entry=102&position=59&kwtype=filter&now_time=1625016800&spread=filtersearch_p&from=from_esf_List_screen&index=59
永合硕辉苑,3室2厅1卫,95.8,9183,88,https://qd.anjuke.com/prop/view/A5807828079?auction=201&hpType=1&entry=102&position=0&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=0
正阳里,3室2厅1卫,97,10207,99,https://qd.anjuke.com/prop/view/A5762943941?auction=201&hpType=1&entry=102&position=1&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=1
和平六区,3室1厅1卫,96,9167,88,https://qd.anjuke.com/prop/view/A5808137900?auction=201&hpType=1&entry=102&position=2&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=2
万科城观荷,3室2厅1卫,88.9,10120,90,https://qd.anjuke.com/prop/view/A5714723053?auction=201&hpType=1&entry=102&position=3&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=3
恒信风华尚品,3室2厅1卫,90,11000,99,https://qd.anjuke.com/prop/view/A5762462481?auction=201&hpType=1&entry=102&position=4&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=4
曼谷阳光,3室1厅1卫,89.2,9189,82,https://qd.anjuke.com/prop/view/A5802285970?auction=201&hpType=1&entry=102&position=5&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=5
万科城观荷,3室2厅1卫,88.9,10120,90,https://qd.anjuke.com/prop/view/A5584790429?auction=201&hpType=1&entry=102&position=6&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=6
赛达嘉园,3室2厅2卫,94,9575,90,https://qd.anjuke.com/prop/view/A5798464345?auction=201&hpType=1&entry=102&position=7&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=7
前湾小区,3室2厅1卫,88.3,9965,88,https://qd.anjuke.com/prop/view/A5640814921?auction=201&hpType=1&entry=102&position=8&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=8
卓越和悦,3室2厅1卫,89,10675,95,https://qd.anjuke.com/prop/view/A5773922722?auction=201&hpType=1&entry=102&position=9&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=9
园丁小区,3室1厅1卫,88,10569,93,https://qd.anjuke.com/prop/view/A5784235943?auction=201&hpType=1&entry=102&position=10&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=10
园丁小区,3室1厅1卫,87,9771,85,https://qd.anjuke.com/prop/view/A5804632387?auction=201&hpType=1&entry=102&position=11&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=11
卓越青岚郡,3室2厅1卫,89,10113,90,https://qd.anjuke.com/prop/view/A5711648526?auction=201&hpType=1&entry=102&position=12&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=12
欧美世纪花园,3室1厅1卫,90.2,10646,96,https://qd.anjuke.com/prop/view/A5340080715?auction=201&hpType=1&entry=102&position=13&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=13
薛家岛碧海花园,3室1厅1卫,87,10345,90,https://qd.anjuke.com/prop/view/A5679903768?auction=201&hpType=1&entry=102&position=14&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=14
建安小区(黄岛),3室1厅1卫,84.9,9897,84,https://qd.anjuke.com/prop/view/A5725553841?auction=201&hpType=1&entry=102&position=15&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=15
东岸花园,3室1厅1卫,98.2,9876,97,https://qd.anjuke.com/prop/view/A5773917299?auction=201&hpType=1&entry=102&position=16&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=16
恒信风华尚品,3室2厅1卫,89,10113,90,https://qd.anjuke.com/prop/view/A5749250209?auction=201&hpType=1&entry=102&position=17&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=17
金科弘阳集美时光,3室2厅1卫,89.3,10260,91.6,https://qd.anjuke.com/prop/view/A5790893920?auction=201&hpType=1&entry=102&position=18&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=18
卓越和悦,3室2厅1卫,89,11124,99,https://qd.anjuke.com/prop/view/A5761311160?auction=201&hpType=1&entry=102&position=19&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=19
圣达公园世家,3室2厅1卫,99,10000,99,https://qd.anjuke.com/prop/view/A5810149206?auction=201&hpType=1&entry=102&position=20&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=20
金科弘阳集美时光,3室2厅1卫,89.3,9521,85,https://qd.anjuke.com/prop/view/A5761234707?auction=201&hpType=1&entry=102&position=21&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=21
天龙名门世家,3室2厅1卫,90,9669,87,https://qd.anjuke.com/prop/view/A5563820529?auction=201&hpType=1&entry=102&position=22&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=22
龙湖学樘府,3室2厅1卫,89.3,10298,92,https://qd.anjuke.com/prop/view/A5638483799?auction=201&hpType=1&entry=102&position=23&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=23
越秀和悦府,3室2厅1卫,95.4,10165,97,https://qd.anjuke.com/prop/view/A5682319431?auction=201&hpType=1&entry=102&position=24&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=24
园丁小区,3室1厅1卫,87,10230,89,https://qd.anjuke.com/prop/view/A5801723491?auction=201&hpType=1&entry=102&position=25&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=25
天一仁和智慧之城(二期三期),3室2厅1卫,82,10366,85,https://qd.anjuke.com/prop/view/A5629694418?auction=201&hpType=1&entry=102&position=26&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=26
市南小区,3室1厅1卫,92,8805,81,https://qd.anjuke.com/prop/view/A5688034258?auction=201&hpType=1&entry=102&position=27&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=27
风情蓝岸,3室1厅1卫,83,10362,86,https://qd.anjuke.com/prop/view/A5668078416?auction=201&hpType=1&entry=102&position=28&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=28
正阳里,3室2厅1卫,97,10207,99,https://qd.anjuke.com/prop/view/A5664947768?auction=201&hpType=1&entry=102&position=29&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=29
中国铁建海语城,3室2厅1卫,89,10675,95,https://qd.anjuke.com/prop/view/A5602026672?auction=201&hpType=1&entry=102&position=30&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=30
观海华庭(一期),3室1厅1卫,81.6,11279,92,https://qd.anjuke.com/prop/view/R1439915078835200?auction=201&hpType=1&entry=102&position=31&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=31
联谊景尚名都B区,3室2厅1卫,94.5,9104,86,https://qd.anjuke.com/prop/view/A5693842751?auction=201&hpType=1&entry=102&position=32&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=32
世纪绿洲,3室2厅1卫,94,9362,88,https://qd.anjuke.com/prop/view/R1879032404302863?auction=201&hpType=1&entry=102&position=33&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=33
临港花园,3室2厅1卫,88.4,9051,80,https://qd.anjuke.com/prop/view/R1550055365124107?auction=201&hpType=1&entry=102&position=34&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=34
台东花园,3室1厅1卫,82,9976,81.8,https://qd.anjuke.com/prop/view/R1986333322060800?auction=201&hpType=1&entry=102&position=35&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=35
亿阳金都馨城,3室2厅2卫,92.3,8670,80,https://qd.anjuke.com/prop/view/R1790908571491339?auction=201&hpType=1&entry=102&position=36&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=36
海滨花园瑞景苑,3室1厅1卫,89,9326,83,https://qd.anjuke.com/prop/view/R1999303192763400?auction=201&hpType=1&entry=102&position=37&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=37
星光华府,3室2厅1卫,90.7,9041,82,https://qd.anjuke.com/prop/view/R1629783287276555?auction=201&hpType=1&entry=102&position=38&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=38
鑫汇新都,3室2厅2卫,93,10214,95,https://qd.anjuke.com/prop/view/R1633080288665602?auction=201&hpType=1&entry=102&position=39&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=39
新海滨商住公寓,3室1厅1卫,93.5,9837,92,https://qd.anjuke.com/prop/view/R1962799297373198?auction=201&hpType=1&entry=102&position=40&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=40
新海滨商住公寓,3室1厅1卫,93.5,9837,92,https://qd.anjuke.com/prop/view/R1962308216202247?auction=201&hpType=1&entry=102&position=41&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=41
曼谷阳光,3室1厅1卫,89.3,9519,85,https://qd.anjuke.com/prop/view/R1935794033941519?auction=201&hpType=1&entry=102&position=42&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=42
龙山景苑,3室2厅1卫,90.3,10527,95,https://qd.anjuke.com/prop/view/R1658895757583365?auction=201&hpType=1&entry=102&position=43&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=43
鑫汇新都,3室2厅2卫,92.8,9587,89,https://qd.anjuke.com/prop/view/R1810846272578568?auction=201&hpType=1&entry=102&position=44&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=44
盈泰嘉园,3室2厅2卫,86,10000,86,https://qd.anjuke.com/prop/view/R1828411995380739?auction=201&hpType=1&entry=102&position=45&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=45
亿阳金都馨城,3室1厅1卫,90.2,10090,91,https://qd.anjuke.com/prop/view/R2035777359650827?auction=201&hpType=1&entry=102&position=46&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=46
坤宇幸福花园,3室2厅1卫,99,10092,99.9,https://qd.anjuke.com/prop/view/R1964162245698571?auction=201&hpType=1&entry=102&position=47&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=47
梧桐园,3室2厅1卫,88,9319,82,https://qd.anjuke.com/prop/view/R1904250073897993?auction=201&hpType=1&entry=102&position=48&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=48
西湖名苑,3室1厅1卫,84.5,9821,83,https://qd.anjuke.com/prop/view/R1866037515297799?auction=201&hpType=1&entry=102&position=49&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=49
安泰小区,3室1厅1卫,92,10327,95,https://qd.anjuke.com/prop/view/R1933980060770309?auction=201&hpType=1&entry=102&position=50&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=50
金润华府,3室1厅1卫,92.5,10601,98,https://qd.anjuke.com/prop/view/R1588638854798345?auction=201&hpType=1&entry=102&position=51&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=51
顺祥花园,3室1厅1卫,94,8618,81,https://qd.anjuke.com/prop/view/R1654234348233736?auction=201&hpType=1&entry=102&position=52&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=52
龙泽园,3室1厅1卫,84.8,11319,96,https://qd.anjuke.com/prop/view/R1683290828579842?auction=201&hpType=1&entry=102&position=53&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=53
枫林绿洲,3室1厅1卫,87.2,10199,88.88,https://qd.anjuke.com/prop/view/R1908599917403151?auction=201&hpType=1&entry=102&position=54&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=54
少海澜山,3室2厅1卫,94.4,9536,90,https://qd.anjuke.com/prop/view/R1964985842016261?auction=201&hpType=1&entry=102&position=55&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=55
少海澜山,3室2厅1卫,94.4,9536,90,https://qd.anjuke.com/prop/view/R1964995042319360?auction=201&hpType=1&entry=102&position=56&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=56
金帝苑小区,3室2厅1卫,83.7,10395,87,https://qd.anjuke.com/prop/view/R1594172295602176?auction=201&hpType=1&entry=102&position=57&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=57
金科弘阳集美时光,3室2厅1卫,89.3,10260,91.6,https://qd.anjuke.com/prop/view/A5790686596?auction=201&hpType=1&entry=102&position=58&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=58
风情蓝岸,3室1厅1卫,83,10362,86,https://qd.anjuke.com/prop/view/A5689284115?auction=201&hpType=1&entry=102&position=59&kwtype=filter&now_time=1625016802&spread=filtersearch_p&from=from_esf_List_screen&index=59
龙泽园,3室1厅1卫,84.8,10965,93,https://qd.anjuke.com/prop/view/R1811369522814986?auction=201&hpType=1&entry=102&position=0&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=0
和平六区,3室1厅1卫,96.5,9119,88,https://qd.anjuke.com/prop/view/R1684688832012296?auction=201&hpType=1&entry=102&position=1&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=1
公安小区(嵩山一路),3室1厅1卫,93,10216,95,https://qd.anjuke.com/prop/view/R1754908902597646?auction=201&hpType=1&entry=102&position=2&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=2
风情蓝岸,3室1厅1卫,83,10362,86,https://qd.anjuke.com/prop/view/A5726517515?auction=201&hpType=1&entry=102&position=3&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=3
金科弘阳集美时光,3室2厅1卫,88.9,9447,84,https://qd.anjuke.com/prop/view/A5652881772?auction=201&hpType=1&entry=102&position=4&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=4
永合硕丰苑B区,3室2厅1卫,99.9,8609,86,https://qd.anjuke.com/prop/view/A5808192201?auction=201&hpType=1&entry=102&position=5&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=5
前湾小区,3室1厅1卫,98.3,9970,98,https://qd.anjuke.com/prop/view/A5811707137?auction=201&hpType=1&entry=102&position=6&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=6
山水新城(一期二期),3室1厅1卫,94,9788,92,https://qd.anjuke.com/prop/view/A5470163105?auction=201&hpType=1&entry=102&position=7&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=7
越秀和悦府,3室2厅2卫,95.4,9851,94,https://qd.anjuke.com/prop/view/A5684524337?auction=201&hpType=1&entry=102&position=8&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=8
金科弘阳集美时光,3室2厅1卫,88.8,10140,90,https://qd.anjuke.com/prop/view/A5784919211?auction=201&hpType=1&entry=102&position=9&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=9
城子社区,3室1厅1卫,92,9566,88,https://qd.anjuke.com/prop/view/A5811617906?auction=201&hpType=1&entry=102&position=10&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=10
天一镜台山,3室2厅2卫,89,10113,90,https://qd.anjuke.com/prop/view/A5711686889?auction=201&hpType=1&entry=102&position=11&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=11
青湖国际缇香郡,3室2厅1卫,88.6,11059,98,https://qd.anjuke.com/prop/view/A5776484540?auction=201&hpType=1&entry=102&position=12&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=12
万科北宸之光,3室2厅1卫,87,10115,88,https://qd.anjuke.com/prop/view/A5800262396?auction=201&hpType=1&entry=102&position=13&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=13
和顺家园,3室2厅1卫,85.9,11056,95,https://qd.anjuke.com/prop/view/A5582761719?auction=201&hpType=1&entry=102&position=14&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=14
天一仁和智慧之城(一期),3室1厅2卫,89,10676,95,https://qd.anjuke.com/prop/view/A5800277548?auction=201&hpType=1&entry=102&position=15&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=15
幸福人家,3室2厅1卫,98,9358,91.7,https://qd.anjuke.com/prop/view/A5765933702?auction=201&hpType=1&entry=102&position=16&kwtype=filter&now_time=1625016804&spread=filtersearch_p&from=from_esf_List_screen&index=16
